timestamp,value,predicted_value,error,p_label,fired,r_label
2015-02-26 21:42:53,11,3.55584659023,7.44415340977,0,-1,1
2015-02-26 21:47:53,10,3.55026621638,6.44973378362,0,-1,1
2015-02-26 21:52:53,3,2.70161037759,0.298389622412,0,-1,1
2015-02-26 21:57:53,4,3.95489478415,0.0451052158507,0,-1,1
2015-02-26 22:02:53,9,3.00820118776,5.99179881224,0,-1,1
2015-02-26 22:07:53,2,4.18163891405,2.18163891405,0,-1,1
2015-02-26 22:12:53,4,7.00373710118,3.00373710118,0,-1,1
2015-02-26 22:17:53,7,2.32776029305,4.67223970695,0,-1,1
2015-02-26 22:22:53,5,-0.00506056921211,5.00506056921,0,-1,1
2015-02-26 22:27:53,10,3.89604276608,6.10395723392,0,-1,1
2015-02-26 22:32:53,4,1.59284908659,2.40715091341,0,-1,1
2015-02-26 22:37:53,6,1.46742332179,4.53257667821,0,-1,1
2015-02-26 22:42:53,6,2.01895080974,3.98104919026,0,-1,1
2015-02-26 22:47:53,2,3.44520330571,1.44520330571,0,-1,1
2015-02-26 22:52:53,2,4.289200152,2.289200152,0,-1,1
2015-02-26 22:57:53,9,2.90576609123,6.09423390877,0,-1,1
2015-02-26 23:02:53,10,4.30016960965,5.69983039035,0,-1,1
2015-02-26 23:07:53,4,3.76051633726,0.239483662735,0,-1,1
2015-02-26 23:12:53,5,4.11502888981,0.884971110188,0,-1,1
2015-02-26 23:17:53,4,3.33294412003,0.667055879971,0,-1,1
2015-02-26 23:22:53,4,7.5691429914,3.5691429914,0,-1,1
2015-02-26 23:27:53,6,3.79365710739,2.20634289261,0,-1,1
2015-02-26 23:32:53,5,2.09982615215,2.90017384785,0,-1,1
2015-02-26 23:37:53,2,5.55607857426,3.55607857426,0,-1,1
2015-02-26 23:42:53,1,6.70344159234,5.70344159234,0,-1,1
2015-02-26 23:47:53,5,-0.147282151462,5.14728215146,0,-1,1
2015-02-26 23:52:53,5,0.0219989971063,4.97800100289,0,-1,1
2015-02-26 23:57:53,9,2.72837942222,6.27162057778,0,-1,1
2015-02-27 00:02:53,3,-0.233892260736,3.23389226074,0,-1,1
2015-02-27 00:07:53,5,3.83651905825,1.16348094175,0,-1,1
