timestamp,value,predicted_value,error,p_label,fired,r_label
2014-01-16 00:00:00,33.5573,28.8505295836,4.70677041642,0,-1,0
2014-01-16 00:05:00,33.446,33.3588005431,0.0871994569193,0,-1,0
2014-01-16 00:10:00,33.4447,35.6377414672,2.1930414672,0,-1,0
2014-01-16 00:15:00,33.3333,33.6355037358,0.302203735774,0,-1,0
2014-01-16 00:20:00,33.4447,34.3102334217,0.865533421738,0,-1,0
2014-01-16 00:25:00,33.4447,30.8699032601,2.57479673986,0,-1,0
2014-01-16 00:30:00,33.446,34.9401737724,1.49417377242,0,-1,0
2014-01-16 00:35:00,33.4427,32.4130907468,1.02960925316,0,-1,0
2014-01-16 00:40:00,33.3333,33.8639946727,0.530694672679,0,-1,0
2014-01-16 00:45:00,33.554,33.42303352,0.130966479991,0,-1,0
2014-01-16 00:50:00,33.3333,37.1669240397,3.83362403967,0,-1,0
2014-01-16 00:55:00,33.4427,33.670100978,0.227400978021,0,-1,0
2014-01-16 01:00:00,33.4427,35.8152990046,2.37259900458,0,-1,0
2014-01-16 01:05:00,33.5573,35.1222156636,1.56491566364,0,-1,0
2014-01-16 01:10:00,33.3333,33.0048866696,0.328413330413,0,-1,0
2014-01-16 01:15:00,33.4447,31.9313340733,1.51336592666,0,-1,0
2014-01-16 01:20:00,33.446,32.2803053528,1.1656946472,0,-1,0
2014-01-16 01:25:00,33.3333,33.6551403533,0.321840353272,0,-1,0
2014-01-16 01:30:00,33.5553,34.2231564391,0.667856439074,0,-1,0
2014-01-16 01:35:00,33.3333,34.0300686894,0.696768689355,0,-1,0
2014-01-16 01:40:00,33.6647,37.7468798761,4.08217987614,0,-1,0
2014-01-16 01:45:00,33.3333,33.5035041492,0.17020414916,0,-1,0
2014-01-16 01:50:00,33.3333,33.4431365847,0.109836584748,0,-1,0
2014-01-16 01:55:00,33.5587,33.1132765782,0.445423421809,0,-1,0
2014-01-16 02:00:00,33.5587,34.0646463812,0.505946381218,0,-1,0
2014-01-16 02:05:00,33.3333,32.091481056,1.24181894405,0,-1,0
2014-01-16 02:10:00,33.4447,33.0497175087,0.394982491327,0,-1,0
2014-01-16 02:15:00,33.4427,35.9084669588,2.46576695877,0,-1,0
2014-01-16 02:20:00,33.3333,33.9233182019,0.590018201898,0,-1,0
2014-01-16 02:25:00,33.554,34.6797683703,1.12576837027,0,-1,0
2014-01-16 02:30:00,33.3333,33.3273430496,0.00595695036674,0,-1,0
2014-01-16 02:35:00,33.4447,33.7233913618,0.278691361762,0,-1,0
2014-01-16 02:40:00,33.4447,30.3004354303,3.14426456969,0,-1,0
2014-01-16 02:45:00,33.446,33.3425297056,0.103470294383,0,-1,0
2014-01-16 02:50:00,33.4427,33.6842833734,0.241583373369,0,-1,0
2014-01-16 02:55:00,33.3333,33.4038552489,0.0705552489149,0,-1,0
2014-01-16 03:00:00,33.5587,33.8421675961,0.28346759607,0,-1,0
2014-01-16 03:05:00,35.222,33.78908025,1.43291975002,0,-1,0
2014-01-16 03:10:00,33.3333,35.1988301108,1.8655301108,0,-1,0
2014-01-16 03:15:00,33.3333,32.8623630874,0.470936912551,0,-1,0
2014-01-16 03:20:00,33.5553,35.4964361307,1.94113613068,0,-1,0
2014-01-16 03:25:00,33.3333,34.3593791035,1.02607910348,0,-1,0
2014-01-16 03:30:00,35.2507,34.4586304435,0.792069556517,0,-1,0
2014-01-16 03:35:00,33.3333,31.4074452413,1.92585475867,0,-1,0
2014-01-16 03:40:00,33.4447,29.1694792616,4.27522073842,0,-1,0
2014-01-16 03:45:00,33.4447,32.9633351505,0.481364849477,0,-1,0
2014-01-16 03:50:00,33.4447,32.6542002445,0.790499755507,0,-1,0
2014-01-16 03:55:00,33.4447,34.3336797193,0.888979719296,0,-1,0
2014-01-16 04:00:00,33.554,32.8546060728,0.699393927184,0,-1,0
2014-01-16 04:05:00,33.3333,30.9441312875,2.38916871253,0,-1,0
2014-01-16 04:10:00,33.4427,32.1746653975,1.2680346025,0,-1,0
2014-01-16 04:15:00,33.4447,33.1189778921,0.325722107937,0,-1,0
2014-01-16 04:20:00,33.5573,29.8950366128,3.66226338717,0,-1,0
2014-01-16 04:25:00,33.3333,34.4297813234,1.09648132336,0,-1,0
2014-01-16 04:30:00,33.4427,33.6746678799,0.23196787987,0,-1,0
2014-01-16 04:35:00,33.4447,32.9398378954,0.504862104552,0,-1,0
2014-01-16 04:40:00,33.4427,32.7810899066,0.661610093407,0,-1,0
2014-01-16 04:45:00,33.446,32.2663530801,1.17964691993,0,-1,0
2014-01-16 04:50:00,33.3333,33.656344596,0.32304459599,0,-1,0
2014-01-16 04:55:00,33.4427,34.0254993418,0.582799341771,0,-1,0
2014-01-16 05:00:00,33.4427,37.0058056809,3.56310568094,0,-1,0
2014-01-16 05:05:00,33.5573,34.334576404,0.777276403965,0,-1,0
