timestamp,value,predicted_value,error,p_label,fired,r_label
2011-07-01 00:15:01,0.102708933718,0.144521915183,0.0418129814645,0,-1,0
2011-07-01 01:15:01,0.0680387288977,0.185841310694,0.117802581796,0,-1,0
2011-07-01 02:15:01,0.0779940923738,0.130840963425,0.0528468710508,0,-1,0
2011-07-01 03:15:01,0.0776821504362,0.0776503460349,3.18044013315e-005,0,-1,0
2011-07-01 04:15:01,0.0779655822725,0.120833992241,0.0428684099689,0,-1,0
2011-07-01 05:15:01,0.0782387022016,0.395086379272,0.31684767707,0,-1,0
2011-07-01 06:15:01,0.0764376321353,-0.0324973060233,0.108934938159,0,-1,0
2011-07-01 07:15:01,0.0813604030824,0.319002289073,0.237641885991,0,-1,0
2011-07-01 08:15:01,0.0740671641791,0.215044404608,0.140977240429,0,-1,0
2011-07-01 09:15:01,0.0881683168317,0.11195507767,0.0237867608381,0,-1,0
2011-07-01 10:15:01,0.100271186441,0.146216429547,0.0459452431059,0,-1,0
2011-07-01 11:15:01,0.145846153846,0.241619682654,0.095773528808,0,-1,0
2011-07-01 12:15:01,0.148755760369,0.0507075897632,0.0980481706058,0,-1,0
2011-07-01 13:15:01,0.129252873563,0.249814735515,0.120561861952,0,-1,0
2011-07-01 14:15:01,0.133892733564,0.0622494895277,0.0716432440363,0,-1,0
2011-07-01 15:15:01,0.0889721385542,0.268665610359,0.179693471805,0,-1,0
2011-07-01 16:15:01,0.101374045802,0.216406926548,0.115032880746,0,-1,0
2011-07-01 17:15:01,0.0847703289882,0.162999912618,0.0782295836297,0,-1,0
2011-07-01 18:15:01,0.0771626399529,0.00277561790099,0.0743870220519,0,-1,0
2011-07-01 19:15:01,0.0938016019717,0.149780533862,0.05597893189,0,-1,0
2011-07-01 20:15:01,0.178962789335,0.11984612529,0.0591166640448,0,-1,0
2011-07-01 21:15:01,0.0584133611691,0.077201385593,0.0187880244239,0,-1,0
2011-07-01 22:15:01,0.316660628019,0.291418615637,0.0252420123819,0,-1,0
2011-07-01 23:15:01,0.585524215008,0.149180491767,0.436343723241,0,-1,0
